ID_Venta,Producto,Precio_Unitario,Cantidad
8648,Webcam,787.71,7
8649,Silla Gamer,618.19,4
8650,Micrófono,193.56,10
8651,Silla Gamer,126.21,10
8652,Impresora,758.16,4
8653,Teclado,261.04,7
8654,Auriculares,787.69,3
8655,Webcam,106.25,8
8656,Mouse,150.6,8
8657,Silla Gamer,810.21,9
8658,Monitor,289.56,4
8659,Webcam,361.69,6
8660,Impresora,642.61,4
8661,Router WiFi,42.2,2
8662,Silla Gamer,627.36,3
8663,Webcam,490.15,10
8664,Monitor,532.01,9
8665,Mouse,365.39,6
8666,Monitor,580.09,9
8667,Mouse,104.8,9
8668,Monitor,597.39,2
8669,Laptop,223.84,8
8670,Monitor,414.14,7
8671,Laptop,412.1,3
8672,Laptop,803.64,5
8673,Impresora,530.04,8
8674,Impresora,771.13,1
8675,Impresora,764.82,7
8676,Webcam,497.07,2
8677,Teclado,833.73,5
8678,Silla Gamer,671.4,10
8679,Webcam,670.77,8
8680,Silla Gamer,173.26,5
8681,Teclado,642.26,3
8682,Silla Gamer,720.14,5
8683,Micrófono,643.91,4
8684,Monitor,517.01,8
8685,Teclado,641.75,10
8686,Router WiFi,544.21,5
8687,Laptop,199.25,10
8688,Webcam,440.42,2
8689,Mouse,171.25,7
8690,Silla Gamer,617.29,10
8691,Auriculares,93.94,7
8692,Auriculares,842.33,1
8693,Silla Gamer,586.83,9
8694,Monitor,201.92,4
8695,Router WiFi,112.63,2
8696,Silla Gamer,109.72,6
8697,Router WiFi,43.37,7
8698,Monitor,491.96,5
8699,Router WiFi,48.64,2
8700,Monitor,208.54,5
8701,Webcam,199.42,7
8702,Auriculares,565.96,4
8703,Webcam,463.55,2
8704,Webcam,58.36,10
8705,Impresora,682.52,5
8706,Mouse,625.4,2
8707,Silla Gamer,430.45,4
8708,Laptop,81.88,5
8709,Impresora,96.19,7
8710,Laptop,830.49,10
8711,Router WiFi,571.05,2
8712,Laptop,60.0,5
8713,Teclado,762.65,1
8714,Teclado,460.36,7
8715,Silla Gamer,789.39,7
8716,Impresora,850.37,2
8717,Router WiFi,520.64,4
8718,Webcam,140.41,4
8719,Webcam,437.36,6
8720,Webcam,480.19,3
8721,Laptop,194.51,4
8722,Mouse,373.85,8
8723,Router WiFi,838.01,2
8724,Auriculares,715.9,10
8725,Mouse,191.09,9
8726,Silla Gamer,69.3,6
8727,Auriculares,102.62,2
8728,Auriculares,116.84,3
8729,Mouse,504.65,5
8730,Laptop,847.97,5
8731,Auriculares,576.1,1
8732,Teclado,826.61,9
8733,Impresora,687.39,2
8734,Webcam,96.92,3
8735,Impresora,402.01,5
8736,Micrófono,134.04,8
8737,Mouse,662.14,10
8738,Monitor,825.87,8
8739,Impresora,326.54,7
8740,Webcam,734.88,4
8741,Router WiFi,80.09,9
8742,Mouse,51.65,8
8743,Webcam,530.97,2
8744,Silla Gamer,121.91,10
8745,Webcam,161.12,3
8746,Mouse,309.8,1
8747,Mouse,610.14,2
8748,Micrófono,201.38,1
8749,Silla Gamer,516.15,7
8750,Teclado,343.18,7
8751,Impresora,230.84,6
8752,Micrófono,159.38,6
8753,Teclado,649.73,8
8754,Webcam,762.48,1
8755,Teclado,546.2,5
8756,Auriculares,619.0,2
8757,Auriculares,505.3,10
8758,Router WiFi,249.65,9
8759,Micrófono,374.22,10
8760,Webcam,441.3,10
8761,Monitor,835.34,1
8762,Micrófono,108.5,6
8763,Silla Gamer,395.4,7
8764,Monitor,324.14,9
8765,Webcam,756.74,3
8766,Auriculares,550.48,2
8767,Auriculares,150.11,7
8768,Teclado,652.02,6
8769,Silla Gamer,325.26,5
8770,Silla Gamer,746.32,8
8771,Laptop,571.39,2
8772,Webcam,733.91,5
8773,Mouse,717.14,1
8774,Silla Gamer,443.42,7
8775,Teclado,236.99,9
8776,Auriculares,666.65,2
8777,Laptop,23.35,7
8778,Silla Gamer,470.21,1
8779,Webcam,841.25,2
8780,Auriculares,133.09,3
8781,Laptop,412.25,3
8782,Monitor,436.99,2
8783,Mouse,312.15,3
8784,Teclado,210.99,9
8785,Teclado,170.8,9
8786,Teclado,256.28,9
8787,Webcam,411.7,3
8788,Impresora,180.46,10
8789,Router WiFi,515.05,1
8790,Laptop,247.16,1
8791,Impresora,243.05,10
8792,Mouse,210.0,2
8793,Mouse,797.85,6
8794,Laptop,706.52,6
8795,Monitor,285.16,8
8796,Teclado,157.31,9
8797,Router WiFi,129.5,1
8798,Silla Gamer,260.73,6
8799,Auriculares,482.69,1
8800,Router WiFi,650.98,9
8801,Monitor,44.76,9
8802,Laptop,727.65,1
8803,Webcam,105.48,5
8804,Micrófono,221.96,2
8805,Router WiFi,296.98,3
8806,Impresora,652.46,2
8807,Webcam,259.61,9
8808,Silla Gamer,684.78,5
8809,Teclado,477.77,3
8810,Mouse,553.31,9
8811,Router WiFi,205.93,7
8812,Monitor,648.36,8
8813,Impresora,554.07,1
8814,Monitor,406.39,10
8815,Mouse,574.96,2
8816,Monitor,704.75,10
8817,Auriculares,228.61,4
8818,Silla Gamer,515.69,1
8819,Micrófono,696.79,9
8820,Micrófono,815.96,8
8821,Micrófono,512.45,5
8822,Laptop,472.89,5
8823,Teclado,498.79,1
8824,Silla Gamer,521.07,7
8825,Router WiFi,550.05,5
8826,Micrófono,762.84,9
8827,Router WiFi,685.72,7
8828,Laptop,333.81,1
8829,Silla Gamer,295.86,8
8830,Monitor,214.44,5
8831,Micrófono,389.28,1
8832,Mouse,351.93,3
8833,Auriculares,364.63,4
8834,Silla Gamer,571.85,2
8835,Webcam,508.62,9
8836,Laptop,136.78,4
8837,Laptop,445.73,4
8838,Auriculares,620.85,10
8839,Router WiFi,153.98,10
8840,Silla Gamer,266.13,5
8841,Auriculares,663.19,8
8842,Teclado,288.84,1
8843,Impresora,254.69,3
8844,Monitor,638.34,5
8845,Teclado,197.06,9
8846,Laptop,657.31,5
8847,Mouse,397.85,3
8848,Webcam,112.36,6
8849,Micrófono,225.3,7
8850,Router WiFi,110.2,9
8851,Micrófono,282.37,5
8852,Router WiFi,791.33,7
8853,Teclado,713.21,10
8854,Silla Gamer,32.91,5
8855,Teclado,326.89,1
8856,Monitor,848.29,4
8857,Monitor,566.26,10
8858,Micrófono,581.63,5
8859,Micrófono,171.05,4
8860,Mouse,288.05,9
8861,Teclado,456.81,4
8862,Laptop,252.65,3
8863,Router WiFi,381.83,3
8864,Router WiFi,518.87,8
8865,Teclado,102.89,5
8866,Teclado,518.99,3
8867,Laptop,271.34,7
8868,Auriculares,470.27,3
8869,Mouse,318.8,4
8870,Router WiFi,166.74,7
8871,Silla Gamer,522.22,8
8872,Laptop,349.55,3
8873,Micrófono,644.63,4
8874,Mouse,717.28,10
8875,Teclado,435.84,5
8876,Impresora,668.48,6
8877,Laptop,174.1,1
8878,Silla Gamer,99.58,10
8879,Laptop,108.73,4
8880,Monitor,196.27,10
8881,Monitor,426.95,8
8882,Mouse,521.87,1
8883,Laptop,557.1,3
8884,Router WiFi,558.68,7
8885,Mouse,333.41,3
8886,Micrófono,333.24,5
8887,Auriculares,73.64,6
8888,Micrófono,825.93,5
8889,Laptop,624.34,10
8890,Router WiFi,694.77,3
8891,Monitor,20.89,6
8892,Monitor,134.04,4
8893,Mouse,819.74,8
8894,Auriculares,781.27,9
8895,Mouse,257.08,7
8896,Webcam,386.82,5
8897,Monitor,389.19,2
8898,Router WiFi,266.08,6
8899,Monitor,583.31,2
8900,Mouse,576.99,8
8901,Silla Gamer,825.41,7
8902,Micrófono,69.01,3
8903,Auriculares,558.74,7
8904,Mouse,124.33,10
8905,Teclado,480.4,6
8906,Auriculares,475.14,7
8907,Mouse,682.53,10
8908,Laptop,149.96,4
8909,Mouse,581.22,7
8910,Auriculares,540.44,8
8911,Laptop,341.39,8
8912,Silla Gamer,190.33,4
8913,Teclado,146.04,8
8914,Mouse,468.26,10
8915,Teclado,79.97,3
8916,Silla Gamer,700.45,9
8917,Webcam,557.93,6
8918,Silla Gamer,203.76,8
8919,Mouse,89.54,3
8920,Router WiFi,279.25,1
8921,Laptop,44.52,4
8922,Auriculares,709.95,4
8923,Router WiFi,645.31,10
8924,Teclado,746.1,2
8925,Monitor,139.43,7
8926,Micrófono,518.33,9
8927,Silla Gamer,336.08,4
8928,Teclado,826.82,9
8929,Webcam,106.27,9
8930,Monitor,686.09,8
8931,Silla Gamer,304.94,2
8932,Micrófono,764.22,9
8933,Teclado,54.75,2
8934,Webcam,574.69,1
8935,Silla Gamer,688.07,3
8936,Silla Gamer,346.82,3
8937,Silla Gamer,390.16,4
8938,Micrófono,73.33,3
8939,Auriculares,172.55,5
8940,Micrófono,803.71,4
8941,Monitor,426.62,6
8942,Silla Gamer,281.29,7
8943,Router WiFi,410.22,7
8944,Webcam,459.78,9
8945,Webcam,509.39,3
8946,Teclado,251.94,10
8947,Webcam,608.62,2
8948,Laptop,275.32,3
8949,Micrófono,25.33,7
8950,Router WiFi,128.14,10
8951,Silla Gamer,292.06,9
8952,Micrófono,733.68,3
8953,Laptop,740.01,3
8954,Auriculares,747.86,8
8955,Teclado,516.53,4
8956,Micrófono,603.63,10
8957,Auriculares,505.76,4
8958,Webcam,589.23,5
8959,Teclado,81.08,10
8960,Mouse,270.61,6
8961,Laptop,175.01,4
8962,Webcam,762.11,8
8963,Impresora,837.67,1
8964,Webcam,776.83,8
8965,Router WiFi,405.55,3
8966,Micrófono,117.02,9
8967,Webcam,600.28,1
8968,Auriculares,40.62,4
8969,Router WiFi,460.41,2
8970,Webcam,396.53,3
8971,Monitor,180.84,3
8972,Laptop,789.92,5
8973,Micrófono,73.68,7
8974,Auriculares,352.86,8
8975,Laptop,348.9,7
8976,Monitor,577.68,9
8977,Silla Gamer,186.98,2
8978,Mouse,841.39,3
8979,Laptop,702.92,1
8980,Impresora,263.15,5
8981,Teclado,342.48,5
8982,Impresora,189.54,4
8983,Silla Gamer,725.68,10
8984,Silla Gamer,39.55,9
8985,Teclado,799.92,9
8986,Router WiFi,357.24,2
8987,Monitor,337.07,6
8988,Webcam,524.27,5
8989,Silla Gamer,748.6,10
8990,Teclado,40.45,6
8991,Silla Gamer,252.98,1
8992,Mouse,740.61,3
8993,Webcam,536.76,2
8994,Router WiFi,793.29,6
8995,Laptop,705.55,1
8996,Mouse,110.43,6
8997,Webcam,345.64,8
8998,Micrófono,674.16,9
8999,Laptop,469.71,1
9000,Monitor,810.84,9
9001,Router WiFi,551.12,1
9002,Webcam,232.51,2
9003,Laptop,254.57,5
9004,Monitor,73.55,7
9005,Silla Gamer,762.65,6
9006,Mouse,591.13,6
9007,Monitor,454.38,2
9008,Webcam,448.25,4
9009,Auriculares,278.2,6
9010,Micrófono,440.47,4
9011,Laptop,539.11,1
9012,Mouse,786.36,9
9013,Micrófono,337.28,8
9014,Mouse,425.0,8
9015,Impresora,238.31,2
9016,Router WiFi,51.4,8
9017,Mouse,356.68,10
9018,Impresora,596.79,4
9019,Auriculares,603.28,7
9020,Mouse,109.12,9
9021,Silla Gamer,372.87,9
9022,Silla Gamer,114.2,10
9023,Router WiFi,410.85,7
9024,Auriculares,316.36,9
9025,Monitor,571.94,3
9026,Silla Gamer,75.04,1
9027,Micrófono,738.74,6
9028,Impresora,192.73,4
9029,Webcam,316.6,9
9030,Mouse,508.88,7
9031,Micrófono,385.69,3
9032,Impresora,327.46,6
9033,Monitor,840.52,10
9034,Router WiFi,660.36,9
9035,Teclado,254.94,7
9036,Silla Gamer,568.17,2
9037,Auriculares,772.44,8
9038,Micrófono,485.21,2
9039,Micrófono,468.49,5
9040,Silla Gamer,375.75,8
9041,Router WiFi,742.2,1
9042,Monitor,25.87,9
9043,Micrófono,190.34,8
9044,Teclado,418.3,7
9045,Silla Gamer,512.59,4
9046,Webcam,283.48,6
9047,Laptop,157.2,3
9048,Impresora,328.29,5
9049,Silla Gamer,108.94,4
9050,Laptop,688.04,8
9051,Monitor,802.3,1
9052,Impresora,781.31,8
9053,Teclado,756.32,1
9054,Auriculares,656.26,4
9055,Impresora,738.9,3
9056,Auriculares,679.38,8
9057,Auriculares,784.43,2
9058,Mouse,750.35,9
9059,Webcam,136.94,3
9060,Auriculares,562.37,7
9061,Monitor,21.41,10
9062,Laptop,27.66,2
9063,Teclado,81.28,3
9064,Webcam,137.44,5
9065,Webcam,426.49,1
9066,Micrófono,634.12,8
9067,Auriculares,838.91,2
9068,Router WiFi,713.31,7
9069,Mouse,583.45,10
9070,Auriculares,110.47,6
9071,Router WiFi,381.35,7
9072,Silla Gamer,659.7,7
9073,Webcam,54.29,10
9074,Silla Gamer,455.69,4
9075,Monitor,259.33,5
9076,Laptop,35.0,6
9077,Teclado,154.6,5
9078,Teclado,839.71,7
9079,Micrófono,183.51,8
9080,Router WiFi,186.84,3
9081,Teclado,716.28,10
9082,Mouse,651.87,4
9083,Router WiFi,604.68,8
9084,Laptop,321.01,5
9085,Auriculares,578.39,7
9086,Laptop,653.55,6
9087,Auriculares,675.42,10
9088,Mouse,89.11,6
9089,Laptop,639.4,2
9090,Laptop,78.01,3
9091,Silla Gamer,27.9,9
9092,Laptop,132.24,6
9093,Impresora,495.39,4
9094,Webcam,722.01,6
9095,Router WiFi,398.97,9
9096,Monitor,203.75,5
9097,Impresora,436.07,4
9098,Micrófono,429.1,2
9099,Router WiFi,175.71,5
9100,Router WiFi,355.12,10
9101,Mouse,700.01,7
9102,Monitor,826.32,9
9103,Silla Gamer,838.49,7
9104,Webcam,584.22,4
9105,Teclado,39.56,4
9106,Mouse,803.16,8
9107,Teclado,699.25,7
9108,Silla Gamer,323.52,9
9109,Teclado,278.27,9
9110,Micrófono,239.64,10
9111,Teclado,841.44,8
9112,Teclado,261.42,1
9113,Laptop,592.88,3
9114,Laptop,474.03,1
9115,Mouse,273.13,7
9116,Laptop,285.95,10
9117,Laptop,485.14,6
9118,Webcam,193.63,3
9119,Auriculares,749.18,7
9120,Monitor,626.45,4
9121,Monitor,286.48,7
9122,Monitor,337.24,4
9123,Laptop,94.75,1
9124,Laptop,620.43,10
9125,Laptop,457.61,10
9126,Router WiFi,215.5,9
9127,Auriculares,453.22,1
9128,Webcam,729.41,9
9129,Laptop,164.58,4
9130,Micrófono,601.03,5
9131,Mouse,298.8,10
9132,Teclado,539.55,1
9133,Router WiFi,634.73,1
9134,Webcam,607.06,8
9135,Silla Gamer,373.21,4
9136,Silla Gamer,347.64,9
9137,Laptop,445.58,2
9138,Teclado,838.57,7
9139,Impresora,75.96,10
9140,Webcam,668.12,5
9141,Auriculares,723.76,6
9142,Monitor,81.67,2
9143,Laptop,833.95,9
9144,Monitor,580.54,4
9145,Laptop,736.4,7
9146,Auriculares,792.75,10
9147,Auriculares,534.35,5
9148,Teclado,99.12,10
9149,Mouse,640.87,3
9150,Silla Gamer,524.11,8
9151,Silla Gamer,629.62,6
9152,Laptop,649.57,2
9153,Silla Gamer,695.1,7
9154,Auriculares,593.6,2
9155,Impresora,431.79,7
9156,Teclado,567.13,9
9157,Monitor,360.31,4
9158,Silla Gamer,472.91,6
9159,Laptop,93.4,7
9160,Teclado,402.43,7
9161,Teclado,512.25,3
9162,Silla Gamer,379.48,8
9163,Impresora,710.47,9
9164,Laptop,493.78,4
9165,Auriculares,554.99,2
9166,Silla Gamer,842.28,6
9167,Teclado,176.02,10
9168,Impresora,823.96,1
9169,Auriculares,262.53,10
9170,Monitor,691.89,10
9171,Impresora,108.68,6
9172,Micrófono,537.47,8
9173,Auriculares,146.98,6
9174,Router WiFi,714.74,7
9175,Webcam,41.21,4
9176,Impresora,327.25,9
9177,Laptop,283.84,2
9178,Webcam,124.14,8
9179,Mouse,761.25,7
9180,Micrófono,421.5,10
9181,Monitor,495.26,3
9182,Router WiFi,815.5,6
9183,Silla Gamer,311.93,2
9184,Impresora,463.05,2
9185,Mouse,719.37,5
9186,Impresora,376.39,1
9187,Micrófono,663.19,1
9188,Router WiFi,173.01,5
9189,Router WiFi,605.17,3
9190,Impresora,807.72,9
9191,Auriculares,310.82,8
9192,Laptop,540.77,1
9193,Teclado,510.2,1
9194,Mouse,104.94,3
9195,Micrófono,546.72,2
9196,Impresora,345.57,1
9197,Auriculares,249.08,10
9198,Laptop,353.94,10
9199,Micrófono,144.44,3
9200,Teclado,209.07,4
9201,Silla Gamer,522.72,2
9202,Impresora,33.52,3
9203,Laptop,31.83,8
9204,Monitor,36.95,3
9205,Webcam,672.85,7
9206,Silla Gamer,135.85,10
9207,Auriculares,322.37,8
9208,Webcam,846.13,6
9209,Auriculares,754.76,2
9210,Webcam,273.86,10
9211,Micrófono,769.01,8
9212,Webcam,61.78,7
9213,Impresora,770.61,4
9214,Micrófono,556.95,5
9215,Micrófono,202.27,6
9216,Mouse,253.61,7
9217,Impresora,830.38,7
9218,Micrófono,790.76,9
9219,Monitor,573.82,5
9220,Impresora,185.19,5
9221,Impresora,636.23,4
9222,Micrófono,564.4,7
9223,Teclado,730.3,8
9224,Monitor,381.08,7
9225,Webcam,450.35,4
9226,Teclado,44.83,8
9227,Auriculares,323.56,8
9228,Laptop,788.13,10
9229,Webcam,222.89,7
9230,Router WiFi,486.28,5
9231,Webcam,223.02,7
9232,Router WiFi,593.96,9
9233,Laptop,316.18,5
9234,Micrófono,684.65,6
9235,Laptop,515.37,9
9236,Webcam,353.44,3
9237,Laptop,62.97,4
9238,Webcam,163.52,10
9239,Monitor,491.51,8
9240,Auriculares,209.25,8
9241,Teclado,721.88,10
9242,Micrófono,244.43,6
9243,Laptop,221.22,1
9244,Mouse,370.73,6
9245,Impresora,845.02,2
9246,Micrófono,52.43,3
9247,Laptop,269.56,6
9248,Laptop,566.91,9
9249,Mouse,279.32,6
9250,Monitor,755.25,3
9251,Auriculares,515.99,4
9252,Monitor,643.86,10
9253,Micrófono,176.71,2
9254,Mouse,138.63,6
9255,Router WiFi,44.74,3
9256,Silla Gamer,317.79,8
9257,Webcam,144.23,7
9258,Silla Gamer,773.02,6
9259,Mouse,595.12,9
9260,Micrófono,432.35,9
9261,Monitor,480.6,6
9262,Micrófono,263.46,2
9263,Webcam,545.3,7
9264,Laptop,683.39,2
9265,Router WiFi,213.3,2
9266,Mouse,416.34,5
9267,Micrófono,708.81,6
9268,Monitor,592.41,1
9269,Silla Gamer,133.21,3
9270,Impresora,722.43,7
9271,Auriculares,186.43,8
9272,Webcam,340.46,3
9273,Mouse,575.1,8
9274,Micrófono,820.53,3
9275,Silla Gamer,234.21,2
9276,Teclado,646.07,1
9277,Impresora,234.38,2
9278,Impresora,830.81,8
9279,Silla Gamer,153.2,10
9280,Router WiFi,795.27,7
9281,Router WiFi,214.87,10
9282,Silla Gamer,220.23,4
9283,Router WiFi,516.89,2
9284,Silla Gamer,638.99,1
9285,Webcam,299.2,6
9286,Router WiFi,702.75,9
9287,Teclado,782.63,3
9288,Silla Gamer,386.51,2
9289,Teclado,811.35,4
9290,Webcam,669.65,9
9291,Impresora,461.15,1
9292,Webcam,437.47,2
9293,Webcam,560.5,1
9294,Teclado,327.2,4
9295,Silla Gamer,267.8,1
9296,Teclado,479.74,4
9297,Mouse,225.06,3
9298,Auriculares,320.98,6
9299,Auriculares,334.92,3
9300,Router WiFi,526.79,2
9301,Micrófono,263.67,1
9302,Webcam,542.64,4
9303,Mouse,453.47,4
9304,Webcam,227.07,10
9305,Micrófono,207.38,2
9306,Laptop,589.95,3
9307,Router WiFi,422.3,2
9308,Mouse,286.83,7
9309,Teclado,587.99,2
9310,Auriculares,522.91,7
9311,Micrófono,692.28,8
9312,Monitor,732.42,9
9313,Mouse,719.65,3
9314,Router WiFi,89.75,1
9315,Impresora,426.75,10
9316,Teclado,150.66,10
9317,Impresora,224.95,10
9318,Mouse,673.97,8
9319,Monitor,584.73,7
9320,Auriculares,115.1,1
9321,Micrófono,134.2,9
9322,Auriculares,425.22,8
9323,Webcam,308.06,10
9324,Router WiFi,718.52,2
9325,Micrófono,737.54,1
9326,Webcam,248.19,1
9327,Laptop,692.25,3
9328,Laptop,129.24,7
9329,Impresora,223.17,8
9330,Impresora,529.52,4
9331,Webcam,550.31,1
9332,Teclado,514.18,9
9333,Silla Gamer,396.37,7
9334,Laptop,217.94,1
9335,Webcam,27.57,4
9336,Webcam,359.41,8
9337,Micrófono,267.65,2
9338,Impresora,610.96,3
9339,Monitor,675.6,9
9340,Impresora,100.44,2
9341,Monitor,709.89,3
9342,Auriculares,163.78,1
9343,Micrófono,103.66,4
9344,Webcam,332.18,2
9345,Impresora,278.37,3
9346,Laptop,102.34,9
9347,Impresora,160.9,4
9348,Teclado,46.68,9
9349,Monitor,589.5,2
9350,Silla Gamer,454.82,7
9351,Monitor,365.43,1
9352,Monitor,466.86,2
9353,Auriculares,842.98,7
9354,Router WiFi,30.99,9
9355,Router WiFi,607.18,8
9356,Silla Gamer,420.91,1
9357,Laptop,39.71,3
9358,Mouse,233.92,2
9359,Laptop,823.19,1
9360,Auriculares,115.29,4
9361,Webcam,486.1,1
9362,Impresora,716.41,6
9363,Mouse,170.24,8
9364,Laptop,459.9,2
9365,Mouse,753.12,10
9366,Mouse,537.24,5
9367,Micrófono,236.05,6
9368,Silla Gamer,523.37,3
9369,Router WiFi,348.9,6
9370,Silla Gamer,703.75,10
9371,Teclado,397.14,8
9372,Mouse,216.77,8
9373,Mouse,591.96,9
9374,Impresora,365.38,3
9375,Silla Gamer,220.25,6
9376,Silla Gamer,108.99,7
9377,Silla Gamer,787.6,8
9378,Impresora,202.18,1
9379,Micrófono,322.35,4
9380,Auriculares,102.26,9
9381,Impresora,417.33,5
9382,Laptop,158.26,3
9383,Monitor,591.37,5
9384,Silla Gamer,818.95,5
9385,Webcam,674.48,7
9386,Teclado,430.96,4
9387,Monitor,21.2,2
9388,Mouse,689.49,7
9389,Mouse,588.72,3
9390,Mouse,331.6,5
9391,Impresora,208.83,10
9392,Silla Gamer,842.98,7
9393,Monitor,757.29,7
9394,Webcam,418.47,5
9395,Silla Gamer,280.6,9
9396,Router WiFi,342.31,9
9397,Auriculares,790.34,4
9398,Silla Gamer,478.27,4
9399,Laptop,44.01,9
9400,Monitor,424.47,10
9401,Monitor,354.0,4
9402,Mouse,656.25,10
9403,Teclado,640.73,3
9404,Router WiFi,114.86,3
9405,Auriculares,797.04,7
9406,Micrófono,517.39,5
9407,Mouse,56.78,5
9408,Laptop,333.69,3
9409,Router WiFi,98.72,9
9410,Auriculares,161.96,9
9411,Teclado,253.67,2
9412,Impresora,180.44,2
9413,Impresora,115.35,10
9414,Silla Gamer,561.98,8
9415,Micrófono,582.86,9
9416,Router WiFi,626.01,9
9417,Webcam,711.99,8
9418,Webcam,503.54,8
9419,Router WiFi,519.02,6
9420,Teclado,792.74,3
9421,Mouse,427.72,2
9422,Webcam,474.18,7
9423,Micrófono,840.9,6
9424,Impresora,633.21,9
9425,Router WiFi,464.43,2
9426,Laptop,379.83,8
9427,Monitor,545.24,6
9428,Silla Gamer,736.03,2
9429,Silla Gamer,186.69,2
9430,Teclado,515.79,6
9431,Micrófono,393.08,3
9432,Silla Gamer,106.34,10
9433,Webcam,526.1,4
9434,Auriculares,779.45,9
9435,Mouse,94.15,4
9436,Impresora,728.86,10
9437,Router WiFi,757.19,1
9438,Silla Gamer,460.99,3
9439,Laptop,115.03,4
9440,Laptop,435.41,7
9441,Auriculares,309.56,3
9442,Mouse,343.58,4
9443,Silla Gamer,785.32,4
9444,Mouse,411.0,9
9445,Micrófono,242.87,1
9446,Laptop,278.34,10
9447,Laptop,222.04,3
9448,Router WiFi,317.2,5
9449,Micrófono,448.94,6
9450,Impresora,207.28,7
9451,Monitor,585.3,10
9452,Impresora,650.43,2
9453,Teclado,420.65,5
9454,Monitor,521.91,3
9455,Teclado,776.89,6
9456,Mouse,384.21,5
9457,Mouse,712.82,3
9458,Micrófono,483.62,2
9459,Webcam,711.53,7
9460,Teclado,771.76,2
9461,Teclado,607.38,7
9462,Laptop,121.42,9
9463,Silla Gamer,214.23,10
9464,Webcam,317.82,2
9465,Monitor,621.22,9
9466,Webcam,284.88,2
9467,Micrófono,344.07,1
9468,Router WiFi,221.78,8
9469,Router WiFi,352.65,6
9470,Router WiFi,58.82,10
9471,Silla Gamer,598.32,5
9472,Micrófono,752.93,10
9473,Impresora,406.52,5
9474,Laptop,487.57,10
9475,Router WiFi,739.91,2
9476,Auriculares,422.0,4
9477,Micrófono,561.02,2
9478,Silla Gamer,353.08,2
9479,Mouse,749.13,4
9480,Router WiFi,411.22,7
9481,Auriculares,44.4,3
9482,Mouse,418.16,4
9483,Webcam,829.91,3
9484,Webcam,130.63,3
9485,Teclado,630.89,5
9486,Mouse,592.16,9
9487,Monitor,693.83,1
9488,Silla Gamer,580.01,4
9489,Teclado,629.68,7
9490,Micrófono,276.74,1
9491,Mouse,760.93,2
9492,Webcam,261.5,3
9493,Webcam,652.32,9
9494,Webcam,149.48,1
9495,Teclado,596.14,4
9496,Micrófono,26.58,10
9497,Webcam,385.27,6
9498,Mouse,118.51,9
9499,Silla Gamer,566.44,6
9500,Silla Gamer,842.43,1
9501,Router WiFi,687.14,5
9502,Mouse,277.06,6
9503,Monitor,536.23,10
9504,Mouse,765.66,8
9505,Laptop,286.19,3
9506,Webcam,717.09,2
9507,Router WiFi,66.84,3
9508,Silla Gamer,734.79,2
9509,Laptop,554.51,6
9510,Silla Gamer,285.86,5
9511,Teclado,642.83,10
9512,Teclado,49.76,3
9513,Monitor,419.37,7
9514,Silla Gamer,504.75,7
9515,Router WiFi,164.4,3
9516,Router WiFi,308.66,4
9517,Impresora,339.18,10
9518,Webcam,97.62,2
9519,Impresora,670.3,4
9520,Router WiFi,582.58,10
9521,Monitor,671.14,5
9522,Teclado,253.4,3
9523,Webcam,22.33,7
9524,Teclado,446.03,4
9525,Webcam,361.09,4
9526,Webcam,580.7,9
9527,Router WiFi,211.57,4
9528,Webcam,193.81,6
9529,Mouse,800.39,9
9530,Silla Gamer,382.74,10
9531,Webcam,628.13,9
9532,Silla Gamer,665.0,6
9533,Webcam,166.44,4
9534,Impresora,167.16,10
9535,Teclado,480.99,6
9536,Laptop,394.03,4
9537,Micrófono,702.49,1
9538,Router WiFi,736.36,3
9539,Impresora,546.7,9
9540,Router WiFi,841.6,10
9541,Webcam,750.62,8
9542,Laptop,227.07,7
9543,Router WiFi,746.04,7
9544,Webcam,291.87,6
9545,Router WiFi,100.33,8
9546,Silla Gamer,293.01,5
9547,Auriculares,123.98,9
9548,Impresora,187.77,1
9549,Router WiFi,683.37,6
9550,Webcam,133.76,9
9551,Auriculares,196.79,5
9552,Webcam,634.71,10
9553,Silla Gamer,574.41,9
9554,Silla Gamer,377.36,10
9555,Impresora,528.17,5
9556,Auriculares,34.12,2
9557,Auriculares,602.08,1
9558,Silla Gamer,505.71,2
9559,Webcam,536.42,2
9560,Mouse,42.36,4
9561,Impresora,237.02,8
9562,Mouse,300.14,8
9563,Micrófono,368.34,6
9564,Laptop,562.49,2
9565,Impresora,625.07,7
9566,Laptop,590.4,7
9567,Auriculares,570.44,5
9568,Router WiFi,756.99,3
9569,Monitor,256.43,4
9570,Micrófono,527.68,7
9571,Router WiFi,449.97,1
9572,Webcam,289.75,1
9573,Micrófono,669.56,7
9574,Router WiFi,677.41,4
9575,Auriculares,305.49,1
9576,Teclado,705.51,5
9577,Teclado,681.08,7
9578,Mouse,412.18,9
9579,Router WiFi,159.87,6
9580,Auriculares,123.79,1
9581,Teclado,294.93,4
9582,Impresora,289.35,8
9583,Silla Gamer,638.86,7
9584,Webcam,447.51,2
9585,Silla Gamer,652.16,4
9586,Impresora,557.68,10
9587,Monitor,650.63,7
9588,Impresora,741.51,7
9589,Monitor,288.81,6
9590,Monitor,36.23,2
9591,Laptop,659.79,3
9592,Auriculares,476.66,7
9593,Router WiFi,297.44,10
9594,Monitor,21.77,5
